condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	63	4	3	1	0.3490791250078473	147.208106	148.362706	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	64	6	3	1	0.3375542499998119	148.362952	149.51741	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	65	9	3	1	0.3344619169947691	149.517654	150.670991	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	66	6	3	1	0.4964869160030503	150.671236	151.826253	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	67	5	3	1	0.4343463749974035	151.826504	152.980618	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	68	8	3	1	0.4288456659996882	152.980863	154.134795	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	69	2	3	1	0.373420833988348	154.135039	155.289871	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	70	5	3	1	0.374007000005804	155.290117	156.444421	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	71	2	3	1	0.399615125003038	156.444741	157.598681	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	72	4	3	1	0.40590679200249724	157.59893	158.753912	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	73	2	3	1	0.3771892090153415	158.754164	159.908481	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	74	3	3	1	NA	159.908771	161.062244	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	75	7	3	1	0.34671170898946	161.062488	162.217324	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	76	1	3	1	0.4813919580192305	162.217577	163.371891	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	77	6	3	1	0.35097583298920654	163.372139	164.52685	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	78	1	3	1	0.37034724999102764	164.5271	165.681987	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	79	5	3	1	0.34651829101494513	165.682291	166.835895	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	80	1	3	1	0.3170570840011351	166.836148	167.990619	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	81	8	3	1	0.3047426249831915	167.990902	169.145672	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	82	9	3	1	0.336922707996564	169.145927	170.300375	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	83	8	3	1	0.37000483300653286	170.300618	171.455245	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	84	7	3	1	0.31877541699213907	171.455494	172.61056	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	85	1	3	1	0.3650379589817021	172.610818	173.764955	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	86	1	3	1	0.3224134159972891	173.765206	174.920167	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	87	8	3	1	0.3987869579868857	174.920413	176.073946	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	88	5	3	1	0.45724012501887046	176.074226	177.228253	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	89	7	3	1	0.3863616659946274	177.228498	178.38381	1.1546972111111111	time.process_time()
1	IB2405	Female	24	False	True	False	1,21	Yes - normal vision	1	90	4	3	1	0.3914412090089172	178.384056	179.537994	1.1546972111111111	time.process_time()
